internal_id,original_header,source_file,domain,organism,model_group,class,original_length,model_input_length,group_id,partition
seq_ac80275f6667239c82f4,FP008546 OXR1_4              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,648d2abefad040b617fa,train
seq_6aba8b15be6b5f111e8f,FP008547 OXR1_5              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dee458ead95f51abd722,validation
seq_a0afa703349e9fb40b6e,FP008548 OXR1_6              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,57477ca239e7c5d0ebd9,train
seq_8847f4039a670b3631ef,FP008549 RSPO2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,951a52e974e1f540f30d,train
seq_b82f7fde9d6b162142a3,FP008550 EIF3S6_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,edf17b7c08a6c4045c61,validation
seq_85eceb2a07cf6e235c28,FP008551 EMC2_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dff3cd403aab2072d95e,validation
seq_99927fd71b67921d87a2,FP008552 TMEM74_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2a9d7f9f59a0e2d4d06e,train
seq_35b5445b015384bbf994,FP008553 NUDCD1_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2d9ed74ede3a7da097bd,train
seq_2afbd50d5c30b16edc69,FP008554 DC6_1               :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,21cd8c911a755fe8eea5,train
seq_bc9df761644a97ab70c5,FP008555 PKHD1L1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3c6a63150abfd92bda0d,train
seq_0857c7920199f9a477bc,FP008556 EBAG9_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dd8f2efa3accdd606353,train
seq_c552123ed52a43424e86,FP008557 EBAG9_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,360d92c9187e9b0eb03a,test
seq_5a7c97648c648c73b748,FP008558 SYBU_4              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0e35a60de932921b6836,train
seq_5572415f4b6aa8da33ae,FP008559 SYBU_3              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,302fc63f81c7f4347d91,train
seq_3771a624d3819aa8a686,FP008560 SYBU_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f454cc13d1723c1ed675,train
seq_ce93580c98867f6858e5,FP008561 KCNV1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,15d7caba678e8c1f5387,train
seq_82b71975ffc6d7822b42,FP008562 TRPS1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,20d4bca28548f72c3811,train
seq_8206109f522f7fef6174,FP008563 TRPS1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,702000aefcf65ee975ec,train
seq_9e0a51519f470af98fcd,FP008564 EIF3H_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,317ec3b3d5c6c1f7eb12,train
seq_38f086aff8d780740fb0,FP008565 UTP23_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,704ae075fc718208faea,train
seq_affbec5940c0903e36e1,FP008566 RAD21_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e26d05e2916e676ca286,train
seq_791994b05b9302cffe1c,FP008567 AARD_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,efcb97249a7ee652ba86,validation
seq_13e8626f23823cb7b18c,FP008568 SLC30A8_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0ee3023dbe2fc4fd05d1,train
seq_f04fc7df2dd7602d86b0,FP008569 MED30_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f5d1fb0dafdc9d8eb7f2,validation
seq_aff362b5342e690ee162,FP008570 EXT1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,14946351ea5444545377,train
seq_e8679c83e31ec3adcd2e,FP008571 SAMD12_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,27e4bcaa0525ba966ec3,train
seq_60025c36c329053b1164,FP008572 ENPP2_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,85d46759778979224d9a,train
seq_4d02ae8f431fbf7c8cff,FP008573 ENPP2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dc8833171f738397734b,validation
seq_07a67fb2d55595de5d31,FP008574 TAF2_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f727923e5e544a912018,train
seq_12ed28250eaec6d13176,FP008575 DSCC1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,172e37f909f541814472,test
seq_201e3882d559955ce374,FP008576 DEPTOR_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,023be9385c7899b3ad1a,validation
seq_d0b67d3199df6908a127,FP008577 COL14A1_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,863a2c3a8b5099e38c12,train
seq_2b714fb62a75d33e9b0f,FP008578 MRPL13_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2732651ded583420de74,train
seq_f096ce8b334e0fc66099,FP008579 MRPL13_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,dd96e9f0041996ecdc42,train
seq_af3036253c9a083088a7,FP008580 MTBP_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,aca48a5a3d6caa2ea7e8,train
seq_f829078be4e16ae6b9a6,FP008581 SNTB1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a57c683bdd3664e7090f,test
seq_35f70351e2088ced5cb7,FP008582 ZHX2_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e4975cfaf921de1d5dda,train
seq_a810c60b427460912b2d,FP008583 DERL1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4ba54528e4a56ff80966,validation
seq_a7d54c0231b3edac2979,FP008584 TBC1D31_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4227dbbbae150a200e45,validation
seq_6b2903e3f3b7f5474fff,FP008585 TBC1D31_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2029397673fbd606d03f,train
seq_3eb783b25243b4da273c,FP008586 TBC1D31_3           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b446928f3e4630165092,validation
seq_ef9c08dbd0e39feb51be,FP008587 FAM83A_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e7e53c37a17ac4b06975,train
seq_38a775884483ca0b3371,FP008588 C8orf76_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f17cac3f05a10c6e6616,train
seq_22ced84af982f9aa695b,FP008589 ZHX1-C8ORF76_1      :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7b40124f8b31d782fe91,train
seq_815552c1932991eaebd0,FP008590 ZHX1_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b82e7726afbdd69c29a4,train
seq_2631319200bf761c7f66,FP008591 ATAD2_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,63d28725d968279c2175,train
seq_432f1df94ddcf1187167,FP008592 WDYHV1_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,311cfd97579f2b5a4420,train
seq_db96512efe2726605160,FP008593 FBXO32_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,838a32534f47cd02b6f4,train
seq_a8d2602107b483d414fd,FP008594 ANXA13_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ad1d5ad980e3ca149b81,train
seq_da91386e1d87cc4cb181,FP008595 FAM91A1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d216b2b20c305f61f9ce,test
seq_15b564bb80198d78181c,FP008596 TMEM65_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,125cd472f9ba487242dd,train
seq_debe0755f488c4da2f34,FP008597 RNF139_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c159b22f7e18af2c9378,train
seq_598a1e4274f3ada6cb45,FP008598 NDUFB9_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,44d8cd96c6bd2cc96c4c,test
seq_aaebbfe48d78ec575634,FP008599 MTSS1_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4b6449ba2cad59585cb5,train
seq_9802ce9028f4079ce971,FP008600 MTSS1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3f923d2637413f0998d4,train
seq_2f844693eeb80eecde6f,FP008601 MTSS1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,21a0104008cb70699b71,validation
seq_97b4ca998fd72fe39efd,FP008602 ZNF572_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,615d51d91ef67b11b79e,train
seq_5f894f2e6f0bd2db327a,FP008603 SQLE_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,67ddff49444db202a0be,train
seq_13e028ed7e48b85f1c7b,FP008604 KIAA0196_1          :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,8b9fcde37a81cd800bf5,train
seq_ce8e4155b95ce66a7e06,FP008605 NSMCE2_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,92cca9f62af2d449e280,test
seq_6e4e7051968f146a3222,FP008606 TRIB1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5174c056c80554492160,train
seq_2a4d4627519e58cb25f1,FP008607 TRIB1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,07c82d82dbca32489502,train
seq_ec35ad0fe6c5e02e9a1b,FP008608 TRIB1_3             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,64ad22fa6c4c5474ef56,train
seq_38e004dd0b447414d9b3,FP008609 FAM84B_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d4d75003f9a66c648eec,train
seq_3a07ba0d1aa515bbf001,FP008610 GSDMC_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,eb949ca14241b39261bd,train
seq_ff0ef6072eacc8528fe4,FP008611 FAM49B_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f26aa41d4f918d6db71c,train
seq_f94fa46399c56c9f6d75,FP008612 FAM49B_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,64b4defe081368a15c3c,train
seq_ddba41a88fc33905556b,FP008613 ASAP1_2             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,893accf6665e4da6dcb4,train
seq_150d5e47218e7a2a6a50,FP008614 ASAP1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7f5bc5803360092326c3,test
seq_8a81c68f29131aaad831,FP008615 ADCY8_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,0556aa7f014973381be9,train
seq_c2f88eea18b95ab80b0a,FP008616 EFR3A_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b3d4796cd0bfbd7158b4,train
seq_b7b928494f6ad8a01c0f,FP008617 OC90_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6d9800e2710fa3b8e35d,train
seq_cc6319836d69a70675a1,FP008618 KCNQ3_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,92ae539621de73ba30d6,test
seq_e55f2aa9d48d045ac06f,FP008619 LRRC6_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,70da3cb43815b9f456ab,train
seq_e2e3219fc492c36e9ec7,FP008620 TMEM71_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b0ccd2a228b553ffe788,train
seq_22a2dd3da348cb28ecfa,FP008621 PHF20L1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,640ab9ddc4a84cdd7e1f,train
seq_27b0e3b6e2795dc6b848,FP008622 ST3GAL1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,561651d4ed6b34651ec2,train
seq_35e3ca249a5c422779d6,FP008623 KHDRBS3_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,2b7129bd03bb65f586d0,train
seq_fa23c3576d67c1bbf18e,FP008624 COL22A1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,279156cda8dff3f83202,validation
seq_f162c525e08a8e721abd,FP008625 TRAPPC9_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3ddc1132259464c6521a,validation
seq_c80e45132dc62a1567bb,FP008626 TRAPPC9_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,60055fc4f5c09a54bf87,train
seq_50f9675f2cb531e3fa55,FP008627 CHRAC1_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,97c2acd57db47b05e6ca,train
seq_8d49db247c4fba4452c2,FP008628 CHRAC1_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,fce8b03c593b53f6d0cd,train
seq_6d244ac4ba7710a26a1f,FP008629 AGO2_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,239c66348767edd4d863,test
seq_daecb206ec9663357968,FP008630 PTK2_6              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4ad4445c3a120008ce8f,train
seq_d88b04c01fd2a5b88d4b,FP008631 PTK2_5              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,9beb3f973fda12a5033e,train
seq_2397725e358da4f54d8e,FP008632 PTK2_4              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,fc000499b21d601d6b3a,test
seq_98e8e0ac4585d8b1620a,FP008633 PTK2_3              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3f85c19dbdc692a8b191,test
seq_19f28813820ff504ce15,FP008634 PTK2_2              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,cbba8a6393664a30f336,train
seq_70b8553408b634649831,FP008635 PTK2_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5da71cce18b7ce4fc4bd,test
seq_83fd56e1584d2765043d,FP008636 DENND3_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,c839f81598d32bef6a7c,train
seq_709fdfa13f86069ff30c,FP008637 DENND3_2            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,cb51a9581b493fc5d5ba,train
seq_3b1f307b848391d1332a,FP008638 SLC45A4_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b08d2ba5604dd21d269c,test
seq_c41b278ac0eb1779b0fc,FP008639 GPR20_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d7d5ac73e9a4ed8f8269,train
seq_8ce4d36ed446bc7eeca4,FP008640 PTP4A3_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,e084c0bbd89b87a371f5,train
seq_c80ceaf311e8d25b2dcd,FP008641 TSNARE1_2           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,5368236f27e4739575cb,validation
seq_0d7026fb4e5c5c189762,FP008642 TSNARE1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,7481af9a23f97ce46e87,train
seq_f91544c4fd5576f8a870,FP008643 PSCA_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,ba7d8e2aecfbbc45ad0c,train
seq_d093b4792292363899e2,FP008644 LY6K_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,4ed9c2bfdd0aed799e30,train
seq_2a58fe251aa0b69cf59c,FP008645 THEM6_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,799c6935036fdd177534,train
seq_a5a721583359afbe4155,FP008646 LYNX1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,d335b9e0242de2c6b997,validation
seq_6a79fd7b6edc0236bbe6,FP008647 GML_1               :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,48b3fa6ac6b37caa941b,validation
seq_59b4c078061cf8d6e914,FP008648 LY6E_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,42aa5b270e33472d6011,train
seq_9b8493998d656526a8fb,FP008649 C8orf31_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,69e272968d4b2bb293fb,train
seq_4d17a8f0747cf012026c,FP008650 LY6H_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,fe0093e142ee6fd846f5,train
seq_503d9452e31d3772ecf8,FP008651 GPIHBP1_1           :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,b40c90e6b68c333649ed,train
seq_b6b455604d3ae4e5fecd,FP008652 ZFP41_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,3f5222c8bcd9ce1fc1ed,train
seq_d6f6647c25a3758efa9d,FP008653 GLI4_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,24a61f931d842a2deb5a,train
seq_00abf49e7f39bd5ff747,FP008654 ZNF696_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,14f70d1662a9607d5964,train
seq_1757e77973aa71d5e1b9,FP008655 TOP1MT_1            :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,94a003740aa09cb27e67,train
seq_b767e6b2ffd7af343199,FP008656 RHPN1_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,f416d24a843dcdee9fa6,train
seq_3d5988e6c9ecb565276f,FP008657 MAFA_1              :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,1e577d1933caedf47d1e,train
seq_5562624dd52529f07c30,FP008658 ZC3H3_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,a7223ae7089b2b4e5b12,train
seq_f97910679a0bef2f45f8,FP008659 GSDMD_1             :+U  EU:NC; range  -200 to    50.,data\3) finalized\Eukaryotic Species\Human\Human_promoter.fasta,eukaryota,Homo sapiens,human,promoter,251,251,6568a777966e8c43d8fe,train
